school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Overall_Growth_pct,Trend_Tag,Stability_Label,CV_Pct,Girls_Ratio_Current,Girls_Growth_Pct,Boys_Growth_Pct,Girls_Imbalance_Flag,Girls_Declining_Flag,Avg_Continuity_Current,Low_Continuity_Flag,Weak_Continuity_Flag,Enroll_Gap_Current,Enroll_Pattern_Tag,Risk_Score,Risk_Level,Decline_flag,Severe_Decline_flag,Low_Continuity_flag,Wide_Enroll_Spread_flag,Low_Enrollment_flag,Volatile_flag,Girls_Decline_flag,Gender_Imbalance_flag,Small_School_flag,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag,Primary_Reason,Confidence_Level,All_Reasons_Detected,Potential_Score,Potential_Tag,Investment_Worthy,Girls_Progression_pct,Cont_C8_C9_pct,Weakest_Step,C10_C11_Trend,Ladder_Tag,Recovery_Pattern,Recovery_Strength,Had_Decline,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag,Active_Alerts,Max_Alert_Severity,Alert_Count
9270813007,RAJKIYA HIGH SCHOOL PAHARPUR B.K.T LUCKNOW,LUCKNOW,BAKSHI KA TALAB,Senior_Secondary,9-12,175.0,189.0,167,155,-11.43,Peaked,Moderate,8.32,0.529,-13.68,-8.75,Yes,Yes,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,0.0,4500000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Fluctuating,1,Monitor,,,0
9270817204,RAJKIYA HIGH SCHOOL SONVA,LUCKNOW,BAKSHI KA TALAB,Senior_Secondary,9-12,211.0,195.0,148,122,-42.18,Consistent Decline,Volatile,24.37,0.566,-30.3,-52.68,Yes,Yes,206.05,No,No,,Narrow Spread,8,HIGH RISK,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",1,Low Potential,False,0.0,3600000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP; MULTI-RISK ENROLLMENT,CRITICAL,4
9270108701,GOVT INTER COLLEGE SAIRPUR,LUCKNOW,CHINHAT,Middle_to_Higher,6-12,84.0,136.0,101,195,132.14,Volatile,Volatile,38.02,0.61,138.0,123.53,Yes,No,206.05,No,No,100.0,Wide Spread,4,MEDIUM RISK,No,No,No,Yes,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,4,High Potential,True,0.0,1832.7,C11-C12,More Girls Enrolling in C11,Collapsed Enrollment,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,LUCKNOW,CHINHAT,Senior_Secondary,9-12,157.0,148.0,129,128,-18.47,Consistent Decline,Moderate,10.21,0.43,-32.1,-3.95,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,0.0,2600000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,LUCKNOW,CHINHAT,Middle_to_Secondary,6-10,152.0,298.0,341,374,146.05,Consistent Growth,Volatile,33.62,1.0,146.05,,No,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,2,Medium Potential,False,7400000.0,8500000.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap,No Recovery Needed,Strong,False,Medium School,Growing,0,Safe,,,0
9270607404,GOVT. HIGH SCHOOL MASTEMAU GOSAIGANJ,LUCKNOW,GOSHAI GANJ,Senior_Secondary,9-12,161.0,145.0,158,158,-1.86,Volatile,Stable,4.59,0.373,-32.95,35.62,Yes,Yes,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,,,,False,,,,0,Low Potential,False,0.0,2900000.0,C10-C11,Stable,Secondary School Only,Volatile,Weak,True,Small School,Fluctuating,1,Monitor,,,0
9270609203,GOVT. HIGH SCHOOL RATEYA MAU,LUCKNOW,GOSHAI GANJ,Senior_Secondary,9-12,71.0,53.0,74,83,16.9,Recovery,Volatile,17.91,0.349,-12.12,42.11,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,No,No,No,Yes,Yes,Yes,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1100000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,LUCKNOW,GOSHAI GANJ,Senior_Secondary,9-12,123.0,92.0,86,84,-31.71,Consistent Decline,Volatile,18.86,0.512,-24.56,-37.88,Yes,Yes,206.05,No,No,,Narrow Spread,10,HIGH RISK,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour, Infrastructure/External Shock",1,Low Potential,False,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; MULTI-RISK ENROLLMENT,CRITICAL,2
9270600802,RAJKIYE HS BAGHAULI,LUCKNOW,GOSHAI GANJ,Senior_Secondary,9-12,157.0,129.0,88,102,-35.03,Recovery,Volatile,25.65,0.588,-22.08,-47.5,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",2,Medium Potential,False,0.0,3800000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9270603703,RAJKIYE HS DHAURAHRA,LUCKNOW,GOSHAI GANJ,Senior_Secondary,9-12,139.0,113.0,155,186,33.81,Recovery,Volatile,20.6,0.532,37.5,29.85,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True,,,,3,Medium Potential,True,0.0,5200000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,LUCKNOW,KAKORI,Senior_Secondary,9-12,175.0,136.0,148,158,-9.71,Recovery,Moderate,10.7,0.646,6.25,-29.11,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",2,Medium Potential,False,0.0,5000000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9270200110,PT DEEN DAYAL UPADHAYA RAJKIYA MODEL INTER COLLEGE THWAR,LUCKNOW,KAKORI,Middle_to_Higher,6-12,435.0,369.0,458,421,-3.22,Volatile,Moderate,8.96,0.534,-3.43,-2.97,Yes,Yes,206.05,No,No,-166.67,Narrow Spread,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,,,,False,,,,1,Low Potential,False,321.0,300.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,Moderate,True,Medium School,Fluctuating,0,Safe,,,0
9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,LUCKNOW,KAKORI,Middle_to_Higher,6-12,531.0,602.0,588,597,12.43,Volatile,Moderate,5.67,1.0,12.43,,No,No,206.05,No,No,-106.56,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,1,Low Potential,False,206.6,224.6,C11-C12,Fewer Girls Enrolling in C11,Strong Enrollment,Full Recovery,Moderate,True,Large School,Fluctuating,0,Safe,,,0
9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,LUCKNOW,KAKORI,Senior_Secondary,9-12,88.0,101.0,104,105,19.32,Consistent Growth,Moderate,7.89,0.619,75.68,-21.57,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,3300000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Moderate,False,Small School,Growing,1,Monitor,,,0
9270208004,RAJKIYA U.M.V. GOSHALALPUR,LUCKNOW,KAKORI,Senior_Secondary,9-12,142.0,151.0,156,142,0.0,Peaked,Stable,4.7,0.592,16.67,-17.14,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,1,Low Potential,False,0.0,4700000.0,C10-C11,Stable,Secondary School Only,Full Recovery,No Recovery,True,Small School,Fluctuating,1,Monitor,,,0
9270200604,RAJKIYA U.M.V. SIRGAMAU,LUCKNOW,KAKORI,Senior_Secondary,9-12,227.0,229.0,192,163,-28.19,Peaked,Volatile,15.53,0.595,-24.22,-33.33,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,4900000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Fluctuating,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9270407310,GOVT. HIGH SCHOOL SASPAN MALL,LUCKNOW,MAAL,Senior_Secondary,9-12,68.0,63.0,72,80,17.65,Recovery,Moderate,10.15,0.463,23.33,13.16,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,2000000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270408009,GOVT. HIGH SCHOOL THARI,LUCKNOW,MAAL,Senior_Secondary,9-12,49.0,41.0,33,73,48.98,Recovery,Volatile,35.27,0.575,75.0,24.0,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,2800000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270404301,RAJKI Y HIGH SCHOOL KHANDSARA,LUCKNOW,MAAL,Senior_Secondary,9-12,114.0,89.0,80,85,-25.44,Recovery,Volatile,16.43,0.482,-22.64,-27.87,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,No,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",2,Medium Potential,False,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Weak,True,Small School,Fluctuating,2,At Risk,,,0
9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,LUCKNOW,MAAL,Middle_to_Higher,6-12,535.0,498.0,451,393,-26.54,Consistent Decline,Moderate,13.08,1.0,-26.54,,No,Yes,206.05,No,No,-189.66,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,289.6,296.5,C11-C12,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,No Recovery,True,Medium School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,3
9270304504,GOVT. HGIH SCHOOL JAURIYA MALIHABAD,LUCKNOW,MALIHABAD,Senior_Secondary,9-12,79.0,78.0,83,90,13.92,Recovery,Moderate,6.61,0.444,0.0,28.21,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,1300000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9270306503,GOVT. HIGH SCHOOL MALAHA MALIHABAD,LUCKNOW,MALIHABAD,Senior_Secondary,9-12,107.0,79.0,74,83,-22.43,Recovery,Volatile,17.07,0.554,-24.59,-19.57,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,No,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Infrastructure/External Shock",1,Low Potential,False,0.0,2400000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Moderate,True,Small School,Fluctuating,2,At Risk,,,0
9270308903,GOVT. HIGH SCHOOL SINDHARWA MALIHABAD,LUCKNOW,MALIHABAD,Senior_Secondary,9-12,69.0,61.0,65,69,0.0,Recovery,Moderate,5.8,0.667,6.98,-11.54,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,2500000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9270312711,RAJKIYA BALIKA INTER COLLEGE MALIHABAD,LUCKNOW,MALIHABAD,Middle_to_Higher,6-12,425.0,432.0,428,446,4.94,Stable,Stable,2.15,1.0,4.94,,No,No,206.05,No,No,-63.79,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,1,Low Potential,False,163.8,148.3,C10-C11,More Girls Enrolling in C11,Strong Enrollment,Full Recovery,Weak,True,Medium School,Fluctuating,0,Safe,,,0
9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,LUCKNOW,MOHAN LAL GANJ,Middle_to_Higher,6-12,146.0,123.0,118,140,-4.11,Recovery,Moderate,10.16,0.471,1.54,-8.64,Yes,No,206.05,No,No,-112.5,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,3,Medium Potential,False,240.0,279.9,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,Late Recovery,Moderate,True,Small School,Fluctuating,0,Safe,,,0
9270503803,GOVT. HIGH SCHOOL DHANUWASAND,LUCKNOW,MOHAN LAL GANJ,Senior_Secondary,9-12,375.0,297.0,272,257,-31.47,Consistent Decline,Volatile,17.48,0.545,-27.84,-35.36,Yes,Yes,206.05,No,No,,Narrow Spread,8,HIGH RISK,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,7600000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Medium School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; MULTI-RISK ENROLLMENT,CRITICAL,2
9270507603,GOVT. HIGH SCHOOL MASTIPUR,LUCKNOW,MOHAN LAL GANJ,Senior_Secondary,9-12,259.0,251.0,211,190,-26.64,Consistent Decline,Moderate,14.39,0.542,-9.65,-40.0,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",1,Low Potential,False,0.0,5500000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9270511104,GOVT. HIGH SCHOOL UTRAWAN,LUCKNOW,MOHAN LAL GANJ,Senior_Secondary,9-12,161.0,162.0,153,128,-20.5,Peaked,Moderate,10.5,0.586,-7.41,-33.75,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",1,Low Potential,False,0.0,3400000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Fluctuating,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9270519001,RAJKIYA HIGH SCHOOL KARORA,LUCKNOW,MOHAN LAL GANJ,Senior_Secondary,9-12,195.0,178.0,148,137,-29.74,Consistent Decline,Volatile,16.24,0.504,-28.87,-30.61,Yes,Yes,206.05,No,No,,Narrow Spread,8,HIGH RISK,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,3300000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; MULTI-RISK ENROLLMENT,CRITICAL,2
9270508903,RAJKIYA HIGH SCHOOL PAREHTA,LUCKNOW,MOHAN LAL GANJ,Senior_Secondary,9-12,189.0,190.0,266,236,24.87,Peaked,Volatile,17.05,0.568,44.09,6.25,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True,,,,2,Medium Potential,False,0.0,6400000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Medium School,Fluctuating,1,Monitor,ENROLLMENT DECLINE,HIGH,1
9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Full_School,1-12,899.0,914.0,888,798,-11.23,Peaked,Moderate,5.97,1.0,-11.23,,No,Yes,206.05,No,No,-139.76,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,1,Low Potential,False,239.8,196.4,C9-C10,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,175.0,170.0,205,261,49.14,Recovery,Volatile,20.62,1.0,49.14,,No,No,206.05,No,No,-56.52,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,3,Medium Potential,True,156.5,113.0,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap,Strong Recovery,Strong,True,Medium School,Fluctuating,0,Safe,,,0
9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,752.0,760.0,734,626,-16.76,Peaked,Moderate,8.68,0.998,-16.89,,No,Yes,206.05,No,No,-415.0,Narrow Spread,3,MEDIUM RISK,No,Yes,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,515.0,252.5,C9-C10,Fewer Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,425.0,444.0,542,472,11.06,Peaked,Moderate,10.89,0.32,738.89,-21.13,Yes,No,206.05,No,No,-143.64,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,2,Medium Potential,False,350.0,316.6,C9-C10,Stable,Early Class Enrollment Gap,Full Recovery,Moderate,True,Medium School,Fluctuating,0,Safe,ENROLLMENT DECLINE,HIGH,1
9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Full_School,1-12,534.0,546.0,504,501,-6.18,Peaked,Stable,4.26,0.0,,-6.18,Yes,No,206.05,No,No,-95.0,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,Undetermined,LOW,Undetermined,1,Low Potential,False,,,,No Girls Data,No Girls Data,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,GENDER DESERT,HIGH,1
9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,1164.0,1122.0,1123,1079,-7.3,Stable,Stable,3.09,0.0,,-7.3,Yes,No,206.05,No,No,-336.99,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Upper Class Only Decline",0,Low Potential,False,,,,No Girls Data,No Girls Data,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,GENDER DESERT,HIGH,1
9270916507,RAJKIYA KANYA I.C.INDIRA NAGAR,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,830.0,823.0,835,823,-0.84,Stable,Stable,0.71,1.0,-0.84,,No,Yes,206.05,No,No,-57.52,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,,,,0,Low Potential,False,157.5,154.9,C11-C12,More Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,,,0
9270916508,RAJKIYA KANYA I.C.NARHI,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,125.0,178.0,165,193,54.4,Volatile,Volatile,17.65,1.0,54.4,,No,No,206.05,No,No,-29.63,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,3,Medium Potential,True,129.6,118.5,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap,Full Recovery,Strong,True,Small School,Fluctuating,0,Safe,,,0
9270700612,RAJKIYA UTTAR PARDESH SAINIK INTER COLLEGE LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,1327.0,1012.0,948,992,-25.24,Recovery,Volatile,16.23,0.432,6.19,-39.0,Yes,No,206.05,No,No,-272.06,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,Yes,No,Yes,No,,,,False,Economic/Child Labour,MEDIUM,Economic/Child Labour,1,Low Potential,False,403.6,339.3,C9-C10,More Girls Enrolling in C11,Moderate Enrollment,Late Recovery,Weak,True,Large School,Fluctuating,0,Safe,,,0
9270100736,Rajkiya Balika Inter College Gomti Nagar LKO,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,820.0,851.0,781,735,-10.37,Peaked,Moderate,6.29,1.0,-10.37,,No,Yes,206.05,No,No,-161.64,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,261.6,206.8,C9-C10,Stable,Strong Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,,,0
9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",Middle_to_Higher,6-12,783.0,724.0,722,699,-10.73,Consistent Decline,Stable,4.9,1.0,-10.73,,No,Yes,206.05,No,No,-88.3,Narrow Spread,4,MEDIUM RISK,Yes,No,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,188.3,138.3,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Getting Smaller,1,Monitor,4-YEAR ENROLLMENT DECLINE,HIGH,1
9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,LUCKNOW,SAROJNI NAGAR,Senior_Secondary,9-12,61.0,51.0,53,77,26.23,Recovery,Volatile,19.54,0.494,8.57,50.0,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,2300000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9270707205,GVOT. HIGH SCHOOL PALEHNDA,LUCKNOW,SAROJNI NAGAR,Senior_Secondary,9-12,208.0,200.0,183,153,-26.44,Consistent Decline,Moderate,13.09,0.418,-20.99,-29.92,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,3300000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT CRASH,CRITICAL,3
9270718501,RAJKIYA HIGHSCHOOL BETI,LUCKNOW,SAROJNI NAGAR,Senior_Secondary,9-12,236.0,230.0,203,218,-7.63,Recovery,Moderate,6.57,0.555,1.68,-17.09,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",2,Medium Potential,False,0.0,5800000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Weak,True,Medium School,Fluctuating,1,Monitor,,,0
9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,LUCKNOW,SAROJNI NAGAR,Middle_to_Secondary,6-10,424.0,440.0,505,569,34.2,Consistent Growth,Moderate,13.69,0.471,27.01,41.31,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True,,,,2,Medium Potential,False,7500000.0,5900000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment,No Recovery Needed,Strong,False,Large School,Growing,0,Safe,,,0
