District,Block,School_ID,School_Name,Overall_Growth_pct,Boys_Growth_pct,Girls_Growth_pct,C8_Change_pct,C9_Change_pct,C10_Change_pct,C11_Change_pct,C12_Change_pct,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,86.73,112.12,34.38,-100.0,113.04,50.0,220.0,65.22,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SHAMLI (PRABUDH NAGAR),KAIRANA,9740802211,RAJKIY INTER CO KURGAN,23.76,44.0,3.92,,94.12,-36.96,62.5,30.77,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,95.0,,95.0,,58.33,150.0,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,59.38,82.35,33.33,,64.71,53.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740901211,GOVT. HIGH SCHOOL DATHERA,54.29,85.71,33.33,,47.62,64.29,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,31.11,16.67,88.89,-100.0,133.33,30.77,250.0,-6.67,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,74.19,,74.19,,106.67,43.75,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,96.15,92.86,100.0,,118.75,60.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAMLI (PRABUDH NAGAR),OON,9740904106,RAJKIYA INTER COLLEGE KERTOO,17.98,18.28,17.65,-100.0,-32.0,26.53,88.46,84.62,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,False
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000113,RAJKIYA INTER COLLEGE LILON,30.51,,30.51,144.44,19.3,27.27,-3.45,20.69,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,61.17,,61.17,,-14.63,60.0,130.43,233.33,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,29.79,10.0,44.44,,60.87,0.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,23.33,38.89,16.67,,23.33,23.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,25.64,-4.35,68.75,,57.89,-5.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,HARIHARPUR RANI,9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,45.76,,45.76,,27.27,39.22,-21.43,253.33,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,35.19,18.18,61.9,,87.5,-6.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,57.69,46.67,72.73,,100.0,8.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,221.43,176.92,260.0,,334.48,100.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SHRAWASTI,HARIHARPUR RANI,9510216503,RAJKIYA HIGH SCHOOL JOGNI,46.67,60.0,33.33,,83.33,10.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,70.31,85.71,51.72,,66.67,74.19,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHRAWASTI,HARIHARPUR RANI,9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,73.08,56.76,113.33,,51.61,104.76,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,121.82,,121.82,,777.78,18.75,100.0,-63.64,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,20.93,-25.93,100.0,,21.05,20.83,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,66.04,80.77,51.85,,30.56,141.18,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,33.33,72.73,0.0,,153.85,-11.43,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,40.48,63.38,10.91,,18.42,74.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,117.39,331.25,3.33,,147.37,96.3,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,18.75,8.7,28.0,,113.33,-24.24,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,96.43,81.25,116.67,,1850.0,-38.46,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,147.62,117.31,196.88,,342.11,-13.04,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,55.56,116.67,25.0,,136.36,20.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",390.0,324.0,500.0,,472.97,151.56,2333.33,430.77,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,19.75,-17.95,54.76,,34.09,2.7,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,19.48,32.98,10.22,66.67,-28.92,3.85,48.72,330.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,41.67,100.0,12.5,,180.0,-27.5,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,29.67,-1.03,64.71,-30.59,58.97,-11.56,272.0,127.59,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,55.32,44.0,68.18,,83.33,5.88,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SIDDHARTHNAGAR,KHUNIYANV,9541016708,RAJKIYA U M V DHOBHA,533.33,,316.67,,391.67,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,52.78,70.0,46.15,,400.0,-46.43,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,20.85,,20.85,-30.36,18.92,-29.41,95.92,192.31,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,25.23,7.87,42.92,-8.99,2.97,24.58,81.03,59.68,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,41.61,25.33,61.29,,55.13,23.73,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,43.18,-34.48,193.33,,39.29,50.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,ALIYA,9240100708,GGIC IMALIYA SULTANPUR,167.33,,167.33,70.0,19.75,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,52.63,52.38,52.94,,92.86,29.17,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
SITAPUR,BEHTA,9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,44.12,-12.5,180.0,,100.0,-5.56,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,BEHTA,9240212801,RAJKIYA U.M.V. BHAVANIPUR,145.45,118.18,172.73,,127.27,163.64,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,BISWAN,9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,399.2,447.37,358.82,,146.15,,103.33,,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,True
SITAPUR,GONDLAMAU,9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,21.82,44.0,3.33,,240.0,-60.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,HARGAON,9240503602,GOVT. HIGH SCHOOL SALARPUR,18.42,12.05,26.09,,17.81,18.99,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,KASMANDA,9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,37.04,,37.04,-9.09,-3.67,48.32,84.78,134.15,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SITAPUR,KHAIRABAD,9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,30.23,194.74,-16.42,,18.6,41.86,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,LAHARPUR,9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,88.58,95.28,79.35,95.24,146.94,51.85,81.25,94.44,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SITAPUR,LAHARPUR,9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,66.52,,66.52,52.38,68.33,105.45,61.22,26.19,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
SITAPUR,LAHARPUR,9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,2329.41,3237.5,1522.22,,817.65,,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,34.22,39.78,27.85,-57.14,-42.22,31.25,122.81,175.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SITAPUR,MAHMOODABAD,9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,492.86,418.75,591.67,,76.92,,1000.0,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
SITAPUR,MAHMOODABAD,9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,165.85,100.0,212.5,,213.64,110.53,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SITAPUR,MAHMOODABAD,9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,96.97,104.35,88.89,175.0,47.83,76.74,173.33,162.5,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,246.51,276.92,200.0,,327.78,188.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,25.67,,25.67,72.73,8.11,-9.64,69.49,49.21,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,28.09,17.5,36.73,,12.24,47.5,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,66.15,100.0,31.25,,47.06,87.1,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SITAPUR,PAHALA,9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,45.1,10.0,67.74,,72.41,9.09,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,PAHALA,9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,28.2,7.61,67.12,100.0,31.0,-33.52,288.57,18.75,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,44.12,100.0,17.39,,16.67,110.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,PISAWAN,9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,500.0,,500.0,1600.0,70.59,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SITAPUR,PISAWAN,9241508502,RAJKIYA U.M.V. MOHARNIYA,45.39,27.62,97.22,,76.56,19.48,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,30.45,21.19,41.18,176.0,-34.48,6.67,66.67,161.11,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,16.98,18.2,15.73,103.7,-19.22,-2.37,65.69,20.67,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,False
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,15.89,18.84,12.09,33.9,14.29,-8.4,48.05,11.24,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SITAPUR,RAMPURMATHURA,9241607002,RAJKIYA U.M.V. BILASPUR,59.38,53.33,64.71,,62.5,56.25,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,30.23,76.47,0.0,,38.46,17.65,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,REUSA,9241700119,GOVT. Higher Secondary School THANGAON,32.59,20.55,46.77,,56.9,14.29,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,24.14,11.76,41.67,,-36.21,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SITAPUR,SAKARAN,9241807903,GOVT. HIGHER SECONDRAY SCHOOL PACHDEVRA,36.36,39.13,33.33,,131.25,-17.86,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,32.16,14.77,50.6,,31.03,33.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,22.43,20.0,25.0,,15.25,31.25,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,28.64,0.0,51.95,121.05,-13.55,23.93,81.25,79.17,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,20.28,50.88,0.0,,-5.21,72.34,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,134.51,165.0,112.2,,19.44,252.86,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SONBHADRA,CHATRA,9700505203,GOVT. GIRLS HIGH SCHOOL BHUSAULIYA,45.95,5.88,80.0,,60.0,29.41,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SONBHADRA,CHATRA,9700504511,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RAMGARH,5570.0,4483.33,7200.0,2833.33,1828.57,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,CHOPAN,9700106103,G. I. C. KON,22.77,8.14,44.08,77.86,-8.33,20.72,30.67,43.36,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SONBHADRA,CHOPAN,9700100503,GOVERNMENT INTER COLLEGE  GURMURA,133.67,117.52,147.5,,-30.71,,197.67,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SONBHADRA,CHOPAN,9700101033,GOVT. HIGH SCHOOL PANARI,60.0,15.91,152.38,,86.11,27.59,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,17.24,26.79,8.33,,-13.75,86.11,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,18.56,21.43,14.63,,23.08,13.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,25.19,13.33,34.67,,12.0,41.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,24.19,12.22,35.42,,-19.38,122.81,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,36.47,,36.47,,3.73,46.85,76.67,54.35,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SONBHADRA,GHORAWAL,9700401109,GOVT. INTER C. SIRSIYA THAKURAI KHAIRPUR,58.48,27.43,91.48,9.59,30.83,35.77,111.94,194.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SONBHADRA,GHORAWAL,9700408605,Govt. H.S.S. HINAUTI,56.41,65.22,43.75,,168.75,-21.74,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SONBHADRA,GHORAWAL,9700403203,Pt Deendayal Upadhyay Govt Model Inter College Mudiladeeh,142.93,234.81,91.25,165.96,129.81,67.91,179.66,406.45,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SONBHADRA,MYORPUR,9700806705,GOVT. H.S.S. CHANGA,219.35,200.0,235.29,,386.67,62.5,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,MYORPUR,9700805803,GOVT. H.S.S. PIPARHAR,93.59,120.0,77.08,,132.56,45.71,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SONBHADRA,MYORPUR,9700800907,GOVT. U.M.V. SAGOBANDH,52.13,31.71,67.92,,75.56,30.61,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SONBHADRA,MYORPUR,9700808127,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE MEDARDAH,34400.0,,15100.0,1200.0,,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SONBHADRA,NAGWA,9700607003,GOVT. GIRLS HIGH SCHOOL CHANANI,27.91,18.75,33.33,,46.43,-6.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SONBHADRA,NAGWA,9700604903,GOVT. HIGH SCHOOL CHICHALIK,20.83,23.26,18.87,,-11.48,77.14,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
SULTANPUR,BALDIRAI,9492601004,GHS ISAULI,33.33,30.3,36.36,,100.0,-22.22,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SULTANPUR,BALDIRAI,9492607907,GHS PIPARI,18.18,-16.67,60.0,,-11.76,120.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SULTANPUR,BHADAIYAN,9490403118,GHS BHADAIYAN,16.28,-2.38,800.0,,117.65,-50.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SULTANPUR,BHADAIYAN,9490403121,Samajbadi Abhinav Vidyalay,23.78,50.0,-9.52,15.15,-10.17,3.92,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SULTANPUR,DHANPATGANJ,9490703703,GHS KANAKPUR SIKVA,77.61,126.09,52.27,,68.57,87.5,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SULTANPUR,DOSTPUR,9490810804,GHS JAJRAHI,105.56,184.62,60.87,,286.67,-23.81,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SULTANPUR,DUBEYPUR,9490906103,GIC MAHRAJGANJ,45.78,45.78,,-12.5,41.46,25.0,246.15,-5.66,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SULTANPUR,JAISINGHPUR,9491206905,Pandit Deen Dayal Upadhyay IC,34.8,21.18,53.17,17.24,-14.29,46.77,93.48,75.93,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SULTANPUR,KUREBHAR,9491505303,GHS ISMAILPUR,33.33,12.0,56.52,,77.78,6.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SULTANPUR,MOTIGARPUR,9492700303,GHS MAHMOODPUR JUNGAL,114.29,111.76,116.67,,150.0,90.48,,,Balanced,All_Round_Growth,Balanced All Round Growth,False
SULTANPUR,SULTANPUR CITY,9492300510,KESH KUMARI GGIC,20.54,,20.54,13.89,27.86,29.46,16.37,13.77,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
UNNAO,AURAS,9260507304,GOVT HIGH SCHOOL ALDAU,24.0,-16.13,89.47,,42.31,4.17,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
UNNAO,AURAS,9260502603,GOVT HIGH SCHOOL DHAMIYANA,58.18,87.88,13.64,,122.73,15.15,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
UNNAO,BAGARMAU,9260200328,GOVT GIRLS INTER COLLEGE BANGAR MAU,23.61,,23.61,,-13.33,5.08,100.0,33.87,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
UNNAO,BAGARMAU,9260200908,GOVT HIGH SCHOOL KURSATH UNNAO,45.65,57.89,37.04,,135.0,-23.08,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
UNNAO,BAGARMAU,9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,77.19,104.76,61.11,,96.15,61.29,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
UNNAO,BIGHAPUR,9261504305,GOVT HIGH SCHOOL KHARAJARA,44.44,135.29,2.7,,66.67,30.3,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
UNNAO,GANGMURADABAD,9260101203,GOVT HIGH SCHOOL BALLAPUR,41.77,0.0,100.0,,45.0,38.46,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
UNNAO,GANGMURADABAD,9260108328,GOVT. GIRLS INTER COLLAGE GANJMURADABAD,20.0,,20.0,,142.86,-71.43,125.0,20.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
UNNAO,HASANGANJ,9260704603,GOVT HIGH SCHOOL JAGDISH PUR UNNAO,31.03,157.14,-9.09,,-22.22,118.18,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
UNNAO,HILOULI,9261300404,GOVT HIGH SCHOOL PARA UNNAO,17.8,12.5,24.07,,50.91,-11.11,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
UNNAO,HILOULI,9261305503,"GOVT.H.SCHOOL BHAWANE GANJ HILOULI,UNNAO.",62.64,72.6,55.96,,72.0,51.22,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
UNNAO,MIYAGANJ,9260600310,GOVT HIGH SCHOOL AASIVAN PASHCHIM,67.09,61.54,72.5,,55.56,76.74,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
UNNAO,NAVABGANJ,9260807804,GOVT HIGH SCHOOL SOHARAMAU UNNAO,64.06,118.18,35.71,,117.65,3.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
UNNAO,SAFIPUR,9260401803,GOVT HIGH SCHOOL KISHAUN PUR TANDAWA,28.89,77.78,-3.7,,78.95,-7.69,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
VARANASI,ARAJILINES,9670517403,GOVT. HIGHSCHOOL BARHAINIKALA,33.33,23.4,44.19,,94.29,-5.45,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
VARANASI,ARAJILINES,9670511402,GOVT. HIGHSCHOOL BHIKHARIPUR,32.97,52.38,16.33,,65.91,2.13,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
VARANASI,BARAGAON,9670208203,GOVT. HIGH SCHOOL HASANPUR,39.42,45.1,33.96,,83.67,0.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
VARANASI,BARAGAON,9670206103,GOVT. HIGHSCHOOL BAULIA,72.62,126.47,36.0,,132.35,32.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
VARANASI,CHIRAIGAON,9670709402,GOVT. HIGHSCHOOL BHOHAR,35.85,42.73,28.43,,36.45,35.24,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
VARANASI,CHIRAIGAON,9670700503,GOVT. HIGHSCHOOL CHHAHI,22.29,9.3,34.83,,10.53,36.25,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
VARANASI,CHIRAIGAON,9670704704,GOVT. HIGHSCHOOL RAMGARHAWA,20.72,-20.0,105.56,,20.9,20.45,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
VARANASI,CHOLAPUR,9670605703,GOVT. GIRLS INTER COLLEGE CHOLAPUR,39.1,,39.1,,44.07,36.2,37.43,38.36,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
