school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_Gap_Current,Enroll_Gap_Base,Enroll_Gap_Change,Enroll_Pattern_Tag
9360714414,RAJKIYA INTER COLLEGE-SAMTHAR,JHANSI,MOTH,Middle_to_Higher,6-12,-875.76,-1760.87,885.11,Narrow Spread
9360700604,RAJKIYA INTER COLLEGE-SHAJHAPUR,JHANSI,MOTH,Middle_to_Higher,6-12,-295.45,-241.67,-53.78,Narrow Spread
9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,-23.53,33.33,-56.86,Narrow Spread
9061802809,PANDIT DEEN DAYAL UPADHYAY RAJIKYA INTER COLLEGE GAJSTHAL,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,-18.75,11.76,-30.51,Narrow Spread
9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Senior_Secondary,9-12,,,,Narrow Spread
9062202551,RAJKIYA BOYS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,-20.25,-35.56,15.31,Narrow Spread
9062202552,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,-65.49,-78.03,12.54,Narrow Spread
9061910413,GOVT HIGH SCHOOL PATTI KHADAR,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,,,,Narrow Spread
9061908602,RAJKIYA H.S. CHANDRA,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,,,,Narrow Spread
9061909008,RAJKIYA H.S. DYOTI,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,,,,Narrow Spread
9061903730,RAJKIYA HIGH SCHOOL BACHRAU,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,,,,Narrow Spread
9061903723,RAJKIYA INDRAWATI GIRLS INTER,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Middle_to_Higher,6-12,-112.5,7.14,-119.64,Narrow Spread
9061701042,RAJKIYA BALIKA INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Middle_to_Secondary,6-10,,,,Narrow Spread
9061708103,RAJKIYA H.S. KHUGAWALI,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,,,,Narrow Spread
9061708904,RAJKIYA H.S. YAKUBPUR,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,,,,Narrow Spread
9064100029,GOVT INTER COLLEGE BANSKA KALAN,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Middle_to_Higher,6-12,4.23,100.0,-95.77,Narrow Spread
9061615003,RAJKIYA H.S. DEHRI GUJAR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,,,,Narrow Spread
9061600706,RAJKIYA H.S. RAHRAI,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,,,,Narrow Spread
9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Middle_to_Secondary,6-10,,,,Narrow Spread
9062407908,RAJKIYA H.S. ALLIPUR KHADAR,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9062401503,RAJKIYA H.S. JHUNDI MAFI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9062500230,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,Middle_to_Higher,6-12,-59.43,-29.56,-29.87,Narrow Spread
9062123704,Govt Inter College Dhanora urf Murad Nagar,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,24.53,0.0,24.53,Moderate
9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,-111.54,-140.0,28.46,Narrow Spread
9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,,,,Narrow Spread
9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,,,,Narrow Spread
9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,KANNAUJ,CHHIBRAMAU,Middle_to_Secondary,6-10,,,,Narrow Spread
9300900103,RAJKIYA H.S.S GUGRAPUR,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9300900104,RAJKIYA H.S.S.BHANWARGARHA,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,KANNAUJ,HASERAN,Senior_Secondary,9-12,,,,Narrow Spread
9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,KANNAUJ,JALALABAD,Middle_to_Higher,6-12,-608.7,-83.56,-525.14,Narrow Spread
9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,KANNAUJ,JALALABAD,Senior_Secondary,9-12,,,,Narrow Spread
9300101406, ABHINAV VIDYALAYA,KANNAUJ,KANNAUJ,Middle_to_Higher,6-12,-6.9,-4.55,-2.35,Narrow Spread
9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,,,,Narrow Spread
9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,,,,Narrow Spread
9300500109,RAJKIYA H.S.S HUSEPUR KARAN,KANNAUJ,SAURIKH,Senior_Secondary,9-12,,,,Narrow Spread
9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,KANNAUJ,SAURIKH,Senior_Secondary,9-12,,,,Narrow Spread
9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,-83.78,72.34,-156.12,Narrow Spread
9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,KANNAUJ,TAL GRAM,Senior_Secondary,9-12,,,,Narrow Spread
9300308554,RAJKIYA INTER COLLEGE SAMDHAN,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,-409.52,,,Narrow Spread
9300202008,GOVT. INTER COLLEGE,KANNAUJ,UMARDA,Middle_to_Higher,6-12,-6450.0,-113.33,-6336.67,Narrow Spread
9300200106,RAJKIYA H.S.S DYODA UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,,,,Narrow Spread
9300200105,RAJKIYA H.S.S FULWARI UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,,,,Narrow Spread
9330100126,GOVT.H.S.SCHOOL BARA,KANPUR DEHAT,AKBARPUR,Senior_Secondary,9-12,,,,Narrow Spread
9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,KANPUR DEHAT,AMARAUDHA,Middle_to_Higher,6-12,-139.68,,,Narrow Spread
9330203303,GOVT.H.S.BARAULI,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,,,,Narrow Spread
9330216106,GOVT.H.S.SCHOOL DEVRAHAT,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,,,,Narrow Spread
9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,KANPUR DEHAT,DERAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,,,,Narrow Spread
9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,,,,Narrow Spread
9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,KANPUR DEHAT,MAITHA,Senior_Secondary,9-12,,,,Narrow Spread
9330608004,GOVT.H.S.S. PULANDER,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,,,,Narrow Spread
9330607106,GOVT.H.S.SCHOOL MALASA,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,,,,Narrow Spread
9330809203,GOVT.H.S.JAISALPUR,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,,,,Narrow Spread
9330808704,GOVT.HIGH SCHOOL BEHMAI,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,,,,Narrow Spread
9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,KANPUR DEHAT,RASULABAD,Senior_Secondary,9-12,,,,Narrow Spread
9330907717,GOVT.G.I.C.RASULABAD,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,,,,Narrow Spread
9330908805,GOVT.GIRLS I.C.SIMRAMAU,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,,,,Narrow Spread
9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,KANPUR DEHAT,SANDALPUR,Senior_Secondary,9-12,,,,Narrow Spread
9331009804,GOVT.H.S.SCHOOL KERSA,KANPUR DEHAT,SARVANKHERA,Senior_Secondary,9-12,,,,Narrow Spread
9340800704,GOVT HIGH SCHOOL KORTHA,KANPUR NAGAR,BHITERGAON,Senior_Secondary,9-12,,,,Narrow Spread
9340200109,GIC H S SCHOOL KHERSA,KANPUR NAGAR,BIDHNU,Middle_to_Secondary,6-10,,,,Narrow Spread
9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,,,,Narrow Spread
9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,,,,Narrow Spread
9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,KANPUR NAGAR,CHAUBEPUR,Senior_Secondary,9-12,,,,Narrow Spread
9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,KANPUR NAGAR,GHATAMPUR,Middle_to_Higher,6-12,-89.36,-21.43,-67.93,Narrow Spread
9340901903,GOVT HIGH SCHOOL,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9340912902,GOVT HIGH SCHOOL KASIMPUR,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9340701803,GOVT HIGH SCHOOL UTTANPUR,KANPUR NAGAR,KAKWAN,Senior_Secondary,9-12,,,,Narrow Spread
9340303711,GOVT HIGH SCHOOL,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9340302810,GOVT. HIGH SCHOOL BHAUTI,KANPUR NAGAR,KALYANPUR,Middle_to_Secondary,6-10,,,,Narrow Spread
9340300618,IC GGIC SINGHPUR,KANPUR NAGAR,KALYANPUR,Middle_to_Higher,6-12,-425.0,-241.38,-183.62,Narrow Spread
9341009102,GOVT HIGH SCHOOL KAKRAHIYA,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,,,,Narrow Spread
9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,,,,Narrow Spread
9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,-50.54,-166.67,116.13,Narrow Spread
9341400144,GOVT. INTER COLLEGE,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,-167.74,,,Narrow Spread
9340102922,G.G.I.C.,KANPUR NAGAR,SARSAUL,Middle_to_Higher,6-12,-500.0,-200.0,-300.0,Narrow Spread
9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,KANPUR NAGAR,SARSAUL,Senior_Secondary,9-12,,,,Narrow Spread
9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,KANPUR NAGAR,SHASTRI NAGAR,Full_School,1-12,-276.19,-197.06,-79.13,Narrow Spread
9340500805,GOVT HIGH SCHOOL BEERA MAU,KANPUR NAGAR,SHIVRAJPUR,Senior_Secondary,9-12,,,,Narrow Spread
9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,KANSHIRAM NAGAR,AMAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,KANSHIRAM NAGAR,AMAPUR,Middle_to_Higher,6-12,-17.65,-58.54,40.89,Narrow Spread
9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,,,,Narrow Spread
9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,,,,Narrow Spread
9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,KANSHIRAM NAGAR,GANJ DUNDWARA,Middle_to_Higher,6-12,-16.9,-65.38,48.48,Narrow Spread
9720700103,Govt. High School Bhitona,KANSHIRAM NAGAR,KASGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9721901301,GOV.GIRL INTER COLLEGE,KANSHIRAM NAGAR,KASGANJ (URBAN),Full_School,1-12,-154.78,-155.1,0.32,Narrow Spread
9721002619,GOVERNMENT GIRLS INTER COL.,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,-291.67,-88.89,-202.78,Narrow Spread
9721009103,Govt. High School Bahora,KANSHIRAM NAGAR,PATIYALI,Senior_Secondary,9-12,,,,Narrow Spread
9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,-69.23,-1500.0,1430.77,Narrow Spread
9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,KANSHIRAM NAGAR,SAHAVAR,Middle_to_Higher,6-12,-1.75,-29.03,27.28,Narrow Spread
9721501608,GOVERNMENT HIGHSCHOOL NAMAINI KASGANJ,KANSHIRAM NAGAR,SORON,Senior_Secondary,9-12,,,,Narrow Spread
9721509904,GOVERNMENT INTER COLLEGE KASGANJ,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,-155.17,,,Narrow Spread
9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,11.63,46.15,-34.52,Narrow Spread
9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,KAUSHAMBI,CHAYAL,Senior_Secondary,9-12,,,,Narrow Spread
9440802705,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,KADA,Middle_to_Higher,6-12,-80.0,-5.88,-74.12,Narrow Spread
9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,KAUSHAMBI,KADA,Middle_to_Higher,6-12,-200.0,100.0,-300.0,Narrow Spread
9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,KAUSHAMBI,KADA,Senior_Secondary,9-12,,,,Narrow Spread
9440200104,RAJKIY HS ARKAMAHAVEERPUR,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,,,,Narrow Spread
9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,,,,Narrow Spread
9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,KAUSHAMBI,MANJHANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9440109208,RAJKIYA HIGH SCHOOL TEWAN MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,Senior_Secondary,9-12,,,,Narrow Spread
9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,Middle_to_Higher,6-12,25.0,-87.5,112.5,Moderate
9440605503,RAJKIY HIGH SCHOOL PALHANA KACHAR MURATGANJ,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9440602403,RAJKIYA HIGH SCHOOL PANSAUR MURATGANJ KAUSHAMBI,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9440405504,RAJKIY HS MISHRAPU DAHIYA,KAUSHAMBI,NEWADA,Senior_Secondary,9-12,,,,Narrow Spread
9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,KAUSHAMBI,NEWADA,Senior_Secondary,9-12,,,,Narrow Spread
9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,KAUSHAMBI,SARSAWAN,Middle_to_Higher,6-12,-238.46,85.71,-324.17,Narrow Spread
9440500105,R.HIGH SCHOOL LOUDHNA SARSWANA KAUSHAMBI,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9440508204,RAJKIY HS MAHEWAGHAT,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9440512601,RAJKIYA H.S. LODHAN KA PURA,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9440309823,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,SIRATHU,Middle_to_Higher,6-12,-109.09,-25.0,-84.09,Narrow Spread
9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,KAUSHAMBI,SIRATHU,Middle_to_Higher,6-12,-36.0,0.0,-36.0,Narrow Spread
9440302204,R.HIGH SCHOOL AFJALPURWARI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,,,,Narrow Spread
9440309304,RAJKIY HIGH SCHOOL BAMAHROULI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,,,,Narrow Spread
9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,,,,Narrow Spread
9440303407,RAJKIYA GIGH SCHOOL RAMPUR DHAMANWA SIRATHU,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,,,,Narrow Spread
9440307903,RAJKIYA HIGH SCHOOL RALA SIRATHU KAUSHAMBI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,,,,Narrow Spread
9231508806,GOV GIRLS INTER COLLEGE KUKRA,KHERI,BANKEGANJ,Middle_to_Higher,6-12,15.38,,,Moderate
9231508803,GOVT. H S KUKARA,KHERI,BANKEGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9231502613,KGBV SEC.,KHERI,BANKEGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9230211803,GOVT.H.S. GYAN SINGH PURWA,KHERI,BEHJAM,Senior_Secondary,9-12,,,,Narrow Spread
9230111602,GOVT. H S MAJHAURA,KHERI,BIJUA,Senior_Secondary,9-12,,,,Narrow Spread
9230113301,GOVT. H.S. FAIAJAL NAGAR GARNT,KHERI,BIJUA,Senior_Secondary,9-12,,,,Narrow Spread
9230300309,GOVT HS WALI,KHERI,DHAURAHARA,Senior_Secondary,9-12,,,,Narrow Spread
9230300102,GOVT. INTER COLEGE.DHAURAHARA,KHERI,DHAURAHARA,Middle_to_Higher,6-12,-422.22,-387.18,-35.04,Narrow Spread
9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,KHERI,DHAURAHARA,Middle_to_Higher,6-12,-180.0,-419.35,239.35,Narrow Spread
9230305601,Govt. Girls.H.S.ADLISHPUR,KHERI,DHAURAHARA,Senior_Secondary,9-12,,,,Narrow Spread
9230402403,GOVT.H.S. JETHARA,KHERI,ISANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9230409501,Govt. High School sarpatha,KHERI,ISANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9230402906,Govt.H.S lakhun,KHERI,ISANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9230402905,govt.H.S iswara,KHERI,ISANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9230402904,govt.h.s hasan pur katauli,KHERI,ISANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9230509103,GOVT HS AHMAD NAGAR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,,,,Narrow Spread
9230510410,GOVT HS AJAN,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,,,,Narrow Spread
9230513702,GOVT HS GANESH PUR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,,,,Narrow Spread
9230500204,GOVT HS MAGDAPUR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,,,,Narrow Spread
9230503403,GOVT HS MOHAMMADBAD,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,,,,Narrow Spread
9230600213,GOVT.GIRLS I.C.KHIRI TOWN,KHERI,LAKHIMPUR,Middle_to_Higher,6-12,-118.75,-142.19,23.44,Narrow Spread
9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,KHERI,LMP,Full_School,1-12,-285.07,-289.83,4.76,Narrow Spread
9231600236,GOVT.I.C.LAKHIMPR KHIRI,KHERI,LMP,Middle_to_Higher,6-12,-611.43,-596.97,-14.46,Narrow Spread
9230814203,GOVT. H.S CHURAIPURWA,KHERI,MITAULI,Senior_Secondary,9-12,,,,Narrow Spread
9230810404,GOVT. H.S. NAKARA,KHERI,MITAULI,Senior_Secondary,9-12,,,,Narrow Spread
9230816704,GOVT.H.S. BHEEKHAM PUR,KHERI,MITAULI,Senior_Secondary,9-12,,,,Narrow Spread
9230811906,GOVT.H.S. KAKARHA,KHERI,MITAULI,Senior_Secondary,9-12,,,,Narrow Spread
9230700403,GOVT.H.S. VAIADA,KHERI,MOHAMMADI,Senior_Secondary,9-12,,,,Narrow Spread
9230701503,GOVT.H.S.JAITI,KHERI,MOHAMMADI,Senior_Secondary,9-12,,,,Narrow Spread
9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,KHERI,MOM,Middle_to_Secondary,6-10,,,,Narrow Spread
9231006203,GOVT HS KATKUSUMA,KHERI,NAKAHA,Senior_Secondary,9-12,,,,Narrow Spread
9231008402,GOVT.I.C. SHARDA NAGAR,KHERI,NAKAHA,Middle_to_Higher,6-12,-31.48,-100.0,68.52,Narrow Spread
9230905404,GOVT. GIRLS H.S NAUBANA,KHERI,NIGHASAN,Senior_Secondary,9-12,,,,Narrow Spread
9230904603,GOVT. H. S. KHAIRI GARH,KHERI,NIGHASAN,Senior_Secondary,9-12,,,,Narrow Spread
9230900505,GOVT. H.S. NAURANGABAD FARM,KHERI,NIGHASAN,Senior_Secondary,9-12,,,,Narrow Spread
9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,KHERI,NIGHASAN,Middle_to_Higher,6-12,-142.86,-16.28,-126.58,Narrow Spread
9230908505,GOVT.H.S.CHEDIYAPATIYA,KHERI,NIGHASAN,Senior_Secondary,9-12,,,,Narrow Spread
9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,KHERI,NIGHASAN,Middle_to_Higher,6-12,4.17,37.14,-32.97,Narrow Spread
9231101902,G.H.S. BHUDA PALIYA KHERI,KHERI,PALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,KHERI,PALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9231106503,GOV.H.S.S TIKONA FORM,KHERI,PALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9231101303,GOVT. H.S. VISHEN PURI,KHERI,PALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9231408205,GOVT.H.S.UCHAULIYA,KHERI,PASGAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,KHERI,PHOOL BEHAR,Middle_to_Higher,6-12,-2.63,,,Narrow Spread
9231203003,GOVT HS GOOM,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231211202,GOVT HS HINDOLNA,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231204504,GOVT HS MUKUNDA,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231202503,"GOVT. H.S., PIPRI CHOURAHA",KHERI,PHOOL BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231305304,GOVT HS KRISHNA NAGAR COLONY,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231307002,GOVT HS PRATAP PUR,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9231305506,GOVT HS TELIYAR,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,,,,Narrow Spread
9591205405,RAJKIYA U.M.V. NARAHWADIH,KUSHINAGAR,DUDAHI,Senior_Secondary,9-12,,,,Narrow Spread
9590607408,GOV. GIRLS I.C. HATA,KUSHINAGAR,HATA,Middle_to_Higher,6-12,-136.84,-52.17,-84.67,Narrow Spread
9590601503,RAJKIYA U.M.V. PARSAHWA,KUSHINAGAR,HATA,Senior_Secondary,9-12,,,,Narrow Spread
9590305003,PT DEENDAYAL UPADHYAY GOVT MODEL IC MISRAULI,KUSHINAGAR,KHADDA,Middle_to_Higher,6-12,-200.0,0.0,-200.0,Narrow Spread
9590308303,RAJKIYA U.M.V. BUDHWA JUNGLE,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,,,,Narrow Spread
9590302306,RAJKIYA U.M.V. KATAIE BHARPURWA,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,,,,Narrow Spread
9590306304,RAJKIYA U.M.V. SARANG CHHAPARA,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,,,,Narrow Spread
9590306605,RAJKIYA U.M.V. SISWA GOPAL,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,,,,Narrow Spread
9590702809,GOVT. H.S.S. NARAYANPUR,KUSHINAGAR,MOTICHAK,Senior_Secondary,9-12,,,,Narrow Spread
9591403311,PT DEENDAYAL UPADHYAY GOVT MODEL IC MANDAR VINDWALIYA,KUSHINAGAR,NAURANGIYA,Middle_to_Higher,6-12,61.9,30.43,31.47,Wide Spread
9590104703,RAJKIYA U.M.V. MOTILALHA,KUSHINAGAR,PADARAUNA,Senior_Secondary,9-12,,,,Narrow Spread
9591501031,RAJKIYA BALIKA INTERMEDIATE COLLEGE PADRAUNA,KUSHINAGAR,PADRAUNA (URBAN),Full_School,1-12,-93.33,-36.36,-56.97,Narrow Spread
9590503505,RAJKIYA U.M.V. BARWA MAHADEVA,KUSHINAGAR,RAMKOLA,Senior_Secondary,9-12,,,,Narrow Spread
9591102105,PT DEENDAYAL UPADHYAY GOVT MODEL IC MATHIYA SHRIRAM,KUSHINAGAR,SEORAHI,Middle_to_Higher,6-12,-220.0,-10.71,-209.29,Narrow Spread
