school_id,school_name,district,block,Dropout_Proxy_Current,Dropout_Proxy_Base,Dropout_Change,Dropout_Flag
9721509904,GOVERNMENT INTER COLLEGE KASGANJ,KANSHIRAM NAGAR,SORON,-155.17,,,Low
9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,KANSHIRAM NAGAR,SORON,11.63,46.15,-34.52,Low
9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,KAUSHAMBI,CHAYAL,,,,Low
9440802705,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,KADA,-80.0,-5.88,-74.12,Low
9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,KAUSHAMBI,KADA,-200.0,100.0,-300.0,Low
9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,KAUSHAMBI,KADA,,,,Low
9440200104,RAJKIY HS ARKAMAHAVEERPUR,KAUSHAMBI,KAUSHAMBI,,,,Low
9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,KAUSHAMBI,KAUSHAMBI,,,,Low
9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,KAUSHAMBI,MANJHANPUR,,,,Low
9440109208,RAJKIYA HIGH SCHOOL TEWAN MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,,,,Low
9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,25.0,-87.5,112.5,Moderate
9440605503,RAJKIY HIGH SCHOOL PALHANA KACHAR MURATGANJ,KAUSHAMBI,MURATGANJ,,,,Low
9440602403,RAJKIYA HIGH SCHOOL PANSAUR MURATGANJ KAUSHAMBI,KAUSHAMBI,MURATGANJ,,,,Low
9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,KAUSHAMBI,MURATGANJ,,,,Low
9440405504,RAJKIY HS MISHRAPU DAHIYA,KAUSHAMBI,NEWADA,,,,Low
9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,KAUSHAMBI,NEWADA,,,,Low
9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,KAUSHAMBI,SARSAWAN,-238.46,85.71,-324.17,Low
9440500105,R.HIGH SCHOOL LOUDHNA SARSWANA KAUSHAMBI,KAUSHAMBI,SARSAWAN,,,,Low
9440508204,RAJKIY HS MAHEWAGHAT,KAUSHAMBI,SARSAWAN,,,,Low
9440512601,RAJKIYA H.S. LODHAN KA PURA,KAUSHAMBI,SARSAWAN,,,,Low
9440309823,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,SIRATHU,-109.09,-25.0,-84.09,Low
9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,KAUSHAMBI,SIRATHU,-36.0,0.0,-36.0,Low
9440302204,R.HIGH SCHOOL AFJALPURWARI,KAUSHAMBI,SIRATHU,,,,Low
9440309304,RAJKIY HIGH SCHOOL BAMAHROULI,KAUSHAMBI,SIRATHU,,,,Low
9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,KAUSHAMBI,SIRATHU,,,,Low
9440303407,RAJKIYA GIGH SCHOOL RAMPUR DHAMANWA SIRATHU,KAUSHAMBI,SIRATHU,,,,Low
9440307903,RAJKIYA HIGH SCHOOL RALA SIRATHU KAUSHAMBI,KAUSHAMBI,SIRATHU,,,,Low
9231508806,GOV GIRLS INTER COLLEGE KUKRA,KHERI,BANKEGANJ,15.38,,,Moderate
9231508803,GOVT. H S KUKARA,KHERI,BANKEGANJ,,,,Low
9231502613,KGBV SEC.,KHERI,BANKEGANJ,,,,Low
9230211803,GOVT.H.S. GYAN SINGH PURWA,KHERI,BEHJAM,,,,Low
9230111602,GOVT. H S MAJHAURA,KHERI,BIJUA,,,,Low
9230113301,GOVT. H.S. FAIAJAL NAGAR GARNT,KHERI,BIJUA,,,,Low
9230300309,GOVT HS WALI,KHERI,DHAURAHARA,,,,Low
9230300102,GOVT. INTER COLEGE.DHAURAHARA,KHERI,DHAURAHARA,-422.22,-387.18,-35.04,Low
9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,KHERI,DHAURAHARA,-180.0,-419.35,239.35,Low
9230305601,Govt. Girls.H.S.ADLISHPUR,KHERI,DHAURAHARA,,,,Low
9230402403,GOVT.H.S. JETHARA,KHERI,ISANAGAR,,,,Low
9230409501,Govt. High School sarpatha,KHERI,ISANAGAR,,,,Low
9230402906,Govt.H.S lakhun,KHERI,ISANAGAR,,,,Low
9230402905,govt.H.S iswara,KHERI,ISANAGAR,,,,Low
9230402904,govt.h.s hasan pur katauli,KHERI,ISANAGAR,,,,Low
9230509103,GOVT HS AHMAD NAGAR,KHERI,KUMBHI-GOLA,,,,Low
9230510410,GOVT HS AJAN,KHERI,KUMBHI-GOLA,,,,Low
9230513702,GOVT HS GANESH PUR,KHERI,KUMBHI-GOLA,,,,Low
9230500204,GOVT HS MAGDAPUR,KHERI,KUMBHI-GOLA,,,,Low
9230503403,GOVT HS MOHAMMADBAD,KHERI,KUMBHI-GOLA,,,,Low
9230600213,GOVT.GIRLS I.C.KHIRI TOWN,KHERI,LAKHIMPUR,-118.75,-142.19,23.44,Low
9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,KHERI,LMP,-285.07,-289.83,4.76,Low
9231600236,GOVT.I.C.LAKHIMPR KHIRI,KHERI,LMP,-611.43,-596.97,-14.46,Low
9230814203,GOVT. H.S CHURAIPURWA,KHERI,MITAULI,,,,Low
9230810404,GOVT. H.S. NAKARA,KHERI,MITAULI,,,,Low
9230816704,GOVT.H.S. BHEEKHAM PUR,KHERI,MITAULI,,,,Low
9230811906,GOVT.H.S. KAKARHA,KHERI,MITAULI,,,,Low
9230700403,GOVT.H.S. VAIADA,KHERI,MOHAMMADI,,,,Low
9230701503,GOVT.H.S.JAITI,KHERI,MOHAMMADI,,,,Low
9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,KHERI,MOM,,,,Low
9231006203,GOVT HS KATKUSUMA,KHERI,NAKAHA,,,,Low
9231008402,GOVT.I.C. SHARDA NAGAR,KHERI,NAKAHA,-31.48,-100.0,68.52,Low
9230905404,GOVT. GIRLS H.S NAUBANA,KHERI,NIGHASAN,,,,Low
9230904603,GOVT. H. S. KHAIRI GARH,KHERI,NIGHASAN,,,,Low
9230900505,GOVT. H.S. NAURANGABAD FARM,KHERI,NIGHASAN,,,,Low
9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,KHERI,NIGHASAN,-142.86,-16.28,-126.58,Low
9230908505,GOVT.H.S.CHEDIYAPATIYA,KHERI,NIGHASAN,,,,Low
9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,KHERI,NIGHASAN,4.17,37.14,-32.97,Low
9231101902,G.H.S. BHUDA PALIYA KHERI,KHERI,PALIYA,,,,Low
9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,KHERI,PALIYA,,,,Low
9231106503,GOV.H.S.S TIKONA FORM,KHERI,PALIYA,,,,Low
9231101303,GOVT. H.S. VISHEN PURI,KHERI,PALIYA,,,,Low
9231408205,GOVT.H.S.UCHAULIYA,KHERI,PASGAWAN,,,,Low
9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,KHERI,PHOOL BEHAR,-2.63,,,Low
9231203003,GOVT HS GOOM,KHERI,PHOOL BEHAR,,,,Low
9231211202,GOVT HS HINDOLNA,KHERI,PHOOL BEHAR,,,,Low
9231204504,GOVT HS MUKUNDA,KHERI,PHOOL BEHAR,,,,Low
9231202503,"GOVT. H.S., PIPRI CHOURAHA",KHERI,PHOOL BEHAR,,,,Low
9231305304,GOVT HS KRISHNA NAGAR COLONY,KHERI,RAMIYA BEHAR,,,,Low
9231307002,GOVT HS PRATAP PUR,KHERI,RAMIYA BEHAR,,,,Low
9231305506,GOVT HS TELIYAR,KHERI,RAMIYA BEHAR,,,,Low
9591205405,RAJKIYA U.M.V. NARAHWADIH,KUSHINAGAR,DUDAHI,,,,Low
9590607408,GOV. GIRLS I.C. HATA,KUSHINAGAR,HATA,-136.84,-52.17,-84.67,Low
9590601503,RAJKIYA U.M.V. PARSAHWA,KUSHINAGAR,HATA,,,,Low
9590305003,PT DEENDAYAL UPADHYAY GOVT MODEL IC MISRAULI,KUSHINAGAR,KHADDA,-200.0,0.0,-200.0,Low
9590308303,RAJKIYA U.M.V. BUDHWA JUNGLE,KUSHINAGAR,KHADDA,,,,Low
9590302306,RAJKIYA U.M.V. KATAIE BHARPURWA,KUSHINAGAR,KHADDA,,,,Low
9590306304,RAJKIYA U.M.V. SARANG CHHAPARA,KUSHINAGAR,KHADDA,,,,Low
9590306605,RAJKIYA U.M.V. SISWA GOPAL,KUSHINAGAR,KHADDA,,,,Low
9590702809,GOVT. H.S.S. NARAYANPUR,KUSHINAGAR,MOTICHAK,,,,Low
9591403311,PT DEENDAYAL UPADHYAY GOVT MODEL IC MANDAR VINDWALIYA,KUSHINAGAR,NAURANGIYA,61.9,30.43,31.47,High Risk
9590104703,RAJKIYA U.M.V. MOTILALHA,KUSHINAGAR,PADARAUNA,,,,Low
9591501031,RAJKIYA BALIKA INTERMEDIATE COLLEGE PADRAUNA,KUSHINAGAR,PADRAUNA (URBAN),-93.33,-36.36,-56.97,Low
9590503505,RAJKIYA U.M.V. BARWA MAHADEVA,KUSHINAGAR,RAMKOLA,,,,Low
9591102105,PT DEENDAYAL UPADHYAY GOVT MODEL IC MATHIYA SHRIRAM,KUSHINAGAR,SEORAHI,-220.0,-10.71,-209.29,Low
9591104302,RAJKIYA K.U.M.V. SEORAHI,KUSHINAGAR,SEORAHI,-300.0,40.0,-340.0,Low
9591108603,RAJKIYA U.M.V. JUNGALI PATTI,KUSHINAGAR,SEORAHI,,,,Low
9591103304,RAJKIYA U.M.V. SARYA KHURD,KUSHINAGAR,SEORAHI,,,,Low
9591002104,RAJKIYA U.M.V. BASDILA PANDEY,KUSHINAGAR,TAMKUHI,,,,Low
9591307307,RAJKIYA INTERMEDIATE COLLEGE MANIKAURA VISHUNPURA,KUSHINAGAR,VISHUNPURA,0.0,100.0,-100.0,Low
9591304205,RAJKIYA U.M.V. BABUIYA HARPUR,KUSHINAGAR,VISHUNPURA,,,,Low
9370105203,GHS BANAUNI,LALITPUR,BAR,,,,Low
9370107003,GHS NAGARA,LALITPUR,BAR,,,,Low
9370102604,GHS VASTRAWAN,LALITPUR,BAR,,,,Low
9370103803,GOVT HIGH SCHOOL VEER,LALITPUR,BAR,,,,Low
9370107806,GOVT INTER COLLEGE,LALITPUR,BAR,-1043.55,-526.97,-516.58,Low
9370201605,GHS DONGRAKALAN,LALITPUR,BIRDHA,,,,Low
9370204003,GHS DUDHAI,LALITPUR,BIRDHA,,,,Low
9370208804,GHS JAMUNDHANAKALAN,LALITPUR,BIRDHA,,,,Low
9370208003,GHS KAKORIYA,LALITPUR,BIRDHA,,,,Low
9370206611,GHS KALYANPURA,LALITPUR,BIRDHA,,,,Low
9370200708,GHS SATARVAS,LALITPUR,BIRDHA,,,,Low
9370202803,GHS SINGAEPUR,LALITPUR,BIRDHA,,,,Low
9370306103,GHS ANDHER,LALITPUR,JAKHORA,,,,Low
9370303610,GHS DAILWARA,LALITPUR,JAKHORA,,,,Low
9370307504,GHS DAWNI,LALITPUR,JAKHORA,,,,Low
9370302604,GHS KARMUHARA,LALITPUR,JAKHORA,,,,Low
9370301404,GHS MAINWARA,LALITPUR,JAKHORA,,,,Low
9370308803,GHS NIVAI,LALITPUR,JAKHORA,,,,Low
9370304307,GHS THANWARA,LALITPUR,JAKHORA,,,,Low
9370300110,GOVT. INTER COLLEGE JAKHAURA,LALITPUR,JAKHORA,-891.49,-1220.0,328.51,Low
9370700109,GOVT GIRLS INTER COLLEGE LALITPUR,LALITPUR,LALITPUR,-1690.57,-931.03,-759.54,Low
9370700110,GOVT INTER COLLEGE LALITPUR,LALITPUR,LALITPUR,-863.64,-1743.18,879.54,Low
9370607804,GHS DHAURISAGAR,LALITPUR,MADAWRA,,,,Low
9370602903,GHS DIDAUNIYA,LALITPUR,MADAWRA,,,,Low
9370607503,GHS RAMGARHA,LALITPUR,MADAWRA,,,,Low
9370506606,GHS GAUNA (KUSMAD),LALITPUR,MAHRONI,,,,Low
9370501612,GHS KUMHAIDI,LALITPUR,MAHRONI,,,,Low
9370502103,GHS NAINWARA,LALITPUR,MAHRONI,,,,Low
9370504108,GHS PATHA,LALITPUR,MAHRONI,,,,Low
9370506011,GHS SADHUMAL,LALITPUR,MAHRONI,,,,Low
9370505703,GHS SIMIRIYA,LALITPUR,MAHRONI,,,,Low
9370500119,GOVT GIRLS INTER COLLEGE,LALITPUR,MAHRONI,-1466.67,-1896.43,429.76,Low
9370405605,GHS HANSARKALAN,LALITPUR,TALBEHAT,,,,Low
9370412003,GHS KHERA (SUNAURI),LALITPUR,TALBEHAT,,,,Low
9370407207,GHS PURABIRDHA,LALITPUR,TALBEHAT,,,,Low
9370404409,GHS TERAI PHATAK,LALITPUR,TALBEHAT,,,,Low
9370402802,GOVT INTER COLLEGE MATATILA,LALITPUR,TALBEHAT,-88.1,-505.26,417.16,Low
9370400110,GOVT. GIRLS INTER COLLEGE,LALITPUR,TALBEHAT,-249.69,-234.06,-15.63,Low
9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270803905,GOVT. HIGH SCHOOL BIBIPUR BKT,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270815207,GOVT. HIGH SCHOOL RASOOLPUR SADAT,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270817803,RAJKIYA HIGH SCHOO TIKRI,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270809503,RAJKIYA HIGH SCHOOL KHANTARI,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270813007,RAJKIYA HIGH SCHOOL PAHARPUR B.K.T LUCKNOW,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270817204,RAJKIYA HIGH SCHOOL SONVA,LUCKNOW,BAKSHI KA TALAB,,,,Low
9270108701,GOVT INTER COLLEGE SAIRPUR,LUCKNOW,CHINHAT,100.0,,,High Risk
9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,LUCKNOW,CHINHAT,,,,Low
9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,LUCKNOW,CHINHAT,,,,Low
9270607404,GOVT. HIGH SCHOOL MASTEMAU GOSAIGANJ,LUCKNOW,GOSHAI GANJ,,,,Low
9270609203,GOVT. HIGH SCHOOL RATEYA MAU,LUCKNOW,GOSHAI GANJ,,,,Low
9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,LUCKNOW,GOSHAI GANJ,,,,Low
9270600802,RAJKIYE HS BAGHAULI,LUCKNOW,GOSHAI GANJ,,,,Low
9270603703,RAJKIYE HS DHAURAHRA,LUCKNOW,GOSHAI GANJ,,,,Low
9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,LUCKNOW,KAKORI,,,,Low
9270200110,PT DEEN DAYAL UPADHAYA RAJKIYA MODEL INTER COLLEGE THWAR,LUCKNOW,KAKORI,-166.67,-80.0,-86.67,Low
9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,LUCKNOW,KAKORI,-106.56,-144.44,37.88,Low
9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,LUCKNOW,KAKORI,,,,Low
9270208004,RAJKIYA U.M.V. GOSHALALPUR,LUCKNOW,KAKORI,,,,Low
9270200604,RAJKIYA U.M.V. SIRGAMAU,LUCKNOW,KAKORI,,,,Low
9270407310,GOVT. HIGH SCHOOL SASPAN MALL,LUCKNOW,MAAL,,,,Low
9270408009,GOVT. HIGH SCHOOL THARI,LUCKNOW,MAAL,,,,Low
9270404301,RAJKI Y HIGH SCHOOL KHANDSARA,LUCKNOW,MAAL,,,,Low
9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,LUCKNOW,MAAL,-189.66,-135.59,-54.07,Low
9270304504,GOVT. HGIH SCHOOL JAURIYA MALIHABAD,LUCKNOW,MALIHABAD,,,,Low
9270306503,GOVT. HIGH SCHOOL MALAHA MALIHABAD,LUCKNOW,MALIHABAD,,,,Low
9270308903,GOVT. HIGH SCHOOL SINDHARWA MALIHABAD,LUCKNOW,MALIHABAD,,,,Low
9270312711,RAJKIYA BALIKA INTER COLLEGE MALIHABAD,LUCKNOW,MALIHABAD,-63.79,-100.0,36.21,Low
9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,LUCKNOW,MOHAN LAL GANJ,-112.5,-83.33,-29.17,Low
9270503803,GOVT. HIGH SCHOOL DHANUWASAND,LUCKNOW,MOHAN LAL GANJ,,,,Low
9270507603,GOVT. HIGH SCHOOL MASTIPUR,LUCKNOW,MOHAN LAL GANJ,,,,Low
9270511104,GOVT. HIGH SCHOOL UTRAWAN,LUCKNOW,MOHAN LAL GANJ,,,,Low
9270519001,RAJKIYA HIGH SCHOOL KARORA,LUCKNOW,MOHAN LAL GANJ,,,,Low
9270508903,RAJKIYA HIGH SCHOOL PAREHTA,LUCKNOW,MOHAN LAL GANJ,,,,Low
9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-139.76,-116.5,-23.26,Low
9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-56.52,-66.67,10.15,Low
9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-415.0,-188.06,-226.94,Low
9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-143.64,-179.55,35.91,Low
9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-95.0,-124.14,29.14,Low
9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-336.99,-297.47,-39.52,Low
9270916507,RAJKIYA KANYA I.C.INDIRA NAGAR,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-57.52,-101.09,43.57,Low
9270916508,RAJKIYA KANYA I.C.NARHI,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-29.63,-82.61,52.98,Low
9270700612,RAJKIYA UTTAR PARDESH SAINIK INTER COLLEGE LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-272.06,-230.65,-41.41,Low
9270100736,Rajkiya Balika Inter College Gomti Nagar LKO,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-161.64,-186.15,24.51,Low
9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",-88.3,-102.35,14.05,Low
9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,LUCKNOW,SAROJNI NAGAR,,,,Low
9270707205,GVOT. HIGH SCHOOL PALEHNDA,LUCKNOW,SAROJNI NAGAR,,,,Low
9270718501,RAJKIYA HIGHSCHOOL BETI,LUCKNOW,SAROJNI NAGAR,,,,Low
9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,LUCKNOW,SAROJNI NAGAR,,,,Low
9270705002,RAJKIYA VIDYALAYA HIGH SCHOOL KHATOLA,LUCKNOW,SAROJNI NAGAR,,,,Low
9270705304,RAJKIYA VIDYALAYA HIGH SCHOOL KURAUNI,LUCKNOW,SAROJNI NAGAR,,,,Low
9270708205,RAJKIYA VIDYALAYA HIGH SCHOOL SADRAUNA,LUCKNOW,SAROJNI NAGAR,,,,Low
9571101211,GOVT HS SONBARSA,MAHARAJGANJ,BRIJMAN GANJ,,,,Low
9571102112,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE SAHAJANWA BABU,MAHARAJGANJ,BRIJMAN GANJ,,,,Low
9570901106,GOVT HS BARDAD,MAHARAJGANJ,DHANI,,,,Low
9570205703,GOVT HIGH SCHOOL VISHWANATHPUR GHUGHALI MAHARAJGANJ,MAHARAJGANJ,GHUGHLI,,,,Low
9570208103,GOVT HS BELWA TIKAR,MAHARAJGANJ,GHUGHLI,,,,Low
9570200905,GOVT HS MEDNIPUR,MAHARAJGANJ,GHUGHLI,,,,Low
9570200802,GOVT HS MIRJAPUR,MAHARAJGANJ,GHUGHLI,,,,Low
9570202710,GOVT HS PURAINA KHANDI,MAHARAJGANJ,GHUGHLI,,,,Low
9570804703,GOVT HS GOUHARPUR,MAHARAJGANJ,LAKSHMIPUR,,,,Low
9570803704,RAJKAEY U.M.S. BHGWANPUR,MAHARAJGANJ,LAKSHMIPUR,,,,Low
9570106702,GOV GIRLS IC MAHARAJGANJ,MAHARAJGANJ,MAHRAJGANJ,-154.29,-27.54,-126.75,Low
9570103903,GOVT HR SEC ARAJIJAGPUR MAHARAJGANJ,MAHARAJGANJ,MAHRAJGANJ,,,,Low
9570100303,GOVT HS PARASKHAND,MAHARAJGANJ,MAHRAJGANJ,,,,Low
9571702012,GOVT HS BARWARAJA,MAHARAJGANJ,MITHOURA,,,,Low
9570101009,GOVT HS BASANTPUR KHURD,MAHARAJGANJ,MITHOURA,,,,Low
9570106004,GOVT HS SINGHPUR,MAHARAJGANJ,MITHOURA,,,,Low
9570108809,GOVT HS AHIROULI,MAHARAJGANJ,NICHLOUL,,,,Low
9570602703,GOVT HS JHULNIPUR,MAHARAJGANJ,NICHLOUL,,,,Low
9570607909,RAJKIY INTER COLLEGE NAUNIYA,MAHARAJGANJ,NICHLOUL,,,,Low
9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,MAHARAJGANJ,NOUTANWA,,,,Low
9571500303,GOVT IC NAUTANWA,MAHARAJGANJ,NOUTANWA,-301.82,-178.57,-123.25,Low
9570403908,GOVT HS BELTIKARA,MAHARAJGANJ,PANIYARA,,,,Low
9570403607,GOVT IC PANIYARA,MAHARAJGANJ,PANIYARA,-175.0,-149.21,-25.79,Low
9570400305,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE KUWANCHAF,MAHARAJGANJ,PANIYARA,,,,Low
9570108302,GOVT HS  SOHWAL,MAHARAJGANJ,PARTAWAL,,,,Low
9570500120,GOVT HS RAMPUR CHAKIYA,MAHARAJGANJ,PARTAWAL,,,,Low
9570500119,GOVT HS SEMRA CHANDRAULI,MAHARAJGANJ,PARTAWAL,,,,Low
9570500118,GOVT HS UTI KHAS,MAHARAJGANJ,PARTAWAL,,,,Low
9571004607,GOVT GIRLS IC PHARENDA,MAHARAJGANJ,PHARENDA,-266.18,-26.42,-239.76,Low
9390104303,GOVT HIGH SCHOOL SHIVHAR,MAHOBA,CHARKHARI,,,,Low
9390106604,GOVT. HIGH SCHOOL PUNNIYA,MAHOBA,CHARKHARI,,,,Low
9390103212,GOVT. HIGH SCHOOL SOOPA,MAHOBA,CHARKHARI,,,,Low
9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,MAHOBA,CHARKHARI,,,,Low
9390108524,G.IC. CHARKHARI,MAHOBA,CHARKHARI URBAN,-402.17,-1476.19,1074.02,Low
9390108523,GIRLS INTER COLLEGE CHARKHARI.,MAHOBA,CHARKHARI URBAN,-1846.67,-2816.67,970.0,Low
9390200144,G.G.I.C. JAITPUR,MAHOBA,JAITPUR,,,,Low
9390204803,GOVT HIGH SCHOOL LAMOURA JAITPUR,MAHOBA,JAITPUR,,,,Low
9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,MAHOBA,JAITPUR,,,,Low
9390208303,GOVT HIGH SCHOOL RAWATPURA,MAHOBA,JAITPUR,,,,Low
9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,MAHOBA,JAITPUR,,,,Low
9390205703,GOVT. HIGH SCHOOL INDRAHATA,MAHOBA,JAITPUR,,,,Low
9390205306,GOVT. HIGH SCHOOL MAHUAA BANDH,MAHOBA,JAITPUR,,,,Low
9390212703,GOVT. HIGH SCHOOL MUHARI,MAHOBA,JAITPUR,,,,Low
9390200126,GOVT. INTER COLLEGE JAITPUR,MAHOBA,JAITPUR,,,,Low
9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,MAHOBA,JAITPUR,,,,Low
9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,MAHOBA,JAITPUR,,,,Low
9390302303,GOVT HIGH SCHOOL JYORAIYA,MAHOBA,KABRAI,,,,Low
9390313603,GOVT HIGH SCHOOL KULKUWAN,MAHOBA,KABRAI,,,,Low
9390310904,GOVT HIGH SCHOOL RIWAI SUNAICHA,MAHOBA,KABRAI,,,,Low
9390304706,GOVT HIGH SCHOOL SINGHANPUR BAGHARAI,MAHOBA,KABRAI,,,,Low
9390300909,GOVT. HIGH SCHOOL PIPRAMAF,MAHOBA,KABRAI,,,,Low
9390309015,GOVT. HIGH SCHOOL SIJAHARI,MAHOBA,KABRAI,,,,Low
9390304808,GOVT. HIGH SCHOOL SURHA,MAHOBA,KABRAI,,,,Low
9390301606,GOVT. INTER COLLEGE SHRINAGAR,MAHOBA,KABRAI,-2911.76,-3623.53,711.77,Low
9390313808,GOVT. PT. DEENDAYAL UPADHYAY MODEL INTER COLLEGE CHICHARA,MAHOBA,KABRAI,,,,Low
9390500939,GOVERNMENT  GIRLS INTER COLLEGE MAHOBA,MAHOBA,NAGAR PALIKA MAHOBA,-436.41,-470.74,34.33,Low
9390500965,GOVT.INTER COLLEGE,MAHOBA,NAGAR PALIKA MAHOBA,-494.59,-404.44,-90.15,Low
9390409103,GOVT HIGH SCHOOL BIJRARI,MAHOBA,PANWARI,,,,Low
9390401803,GOVT HIGH SCHOOL NAIPURA,MAHOBA,PANWARI,,,,Low
9390410504,GOVT HIGH SCHOOL SILALPURA,MAHOBA,PANWARI,,,,Low
9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,MAHOBA,PANWARI,,,,Low
9390408604,GOVT. HIGH SCHOOL DULARA,MAHOBA,PANWARI,,,,Low
9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,MAHOBA,PANWARI,,,,Low
9180905706,G.U.M. VID CHANDIKARA,MAINPURI,BARNAHAL,,,,Low
9180502405,G HIGH SCHOOL AMEHRA,MAINPURI,BEWAR,,,,Low
9180505105,G.G.I.C MANPUR HARI,MAINPURI,BEWAR,8.0,0.0,8.0,Low
9180512611,GOVT HIGH SCHOOL PARONKHA,MAINPURI,BEWAR,,,,Low
9180204402,GOVT HIGH SCHOOL NAGLA BHARA,MAINPURI,GHIROR,,,,Low
9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,MAINPURI,GHIROR,,,,Low
9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,MAINPURI,GHIROR,-285.71,,,Low
9180200123,RAJKIA GIRLS INTER COLLEGE,MAINPURI,GHIROR,,,,Low
9180208103,RAJKIIYA HIGH SCHOOL DHAURASI GHIROR,MAINPURI,GHIROR,,,,Low
9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,MAINPURI,GHIROR,,,,Low
9180703005,RAJKIYA HIGH SCHOOL RATANPUR BARA,MAINPURI,JAGIR,,,,Low
